,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
403,1285710.015,12/29/2017,454712,TN,Planned,Complete,,445110,1,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1285710.015,454712,12/29/2017,"Kroger Co. (The)
			   143 Henslee Dr Ste 1Dickson, TN 37055","143 Henslee Dr Ste 1, Dickson, TN 37055",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,12/29/2017,P,03/01/2018,1285710.015,,,,,,,,,,Current Penalty,$0,$0,$0,$150,$0,$150,1285710.015
404,1285710.015,12/29/2017,454712,TN,Planned,Complete,,445110,1,Kroger Co. (The),Kroger,2012-12-31,2022-12-31,CLOSED,1285710.015,454712,12/29/2017,"Kroger Co. (The)
			   143 Henslee Dr Ste 1Dickson, TN 37055","143 Henslee Dr Ste 1, Dickson, TN 37055",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,12/29/2017,P,03/01/2018,1285710.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1285710.015
405,1279063.015,11/27/2017,627100,AR,Prog Related,Records,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1279063.015,627100,11/27/2017,"Kroger
			   215 Airport Road Store Number 619Hot Springs, AR 71913","800 Ridge Lake Blvd, Memphis, TN 38120",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Records,N,Private,Safety,11/27/2017,,12/18/2017,1279063.015,,,,,,,,,,Initial Violations,,,,1,,1,1279063.015
406,1279063.015,11/27/2017,627100,AR,Prog Related,Records,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1279063.015,627100,11/27/2017,"Kroger
			   215 Airport Road Store Number 619Hot Springs, AR 71913","800 Ridge Lake Blvd, Memphis, TN 38120",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Records,N,Private,Safety,11/27/2017,,12/18/2017,1279063.015,,,,,,,,,,Current Violations,,,,1,,1,1279063.015
407,1279063.015,11/27/2017,627100,AR,Prog Related,Records,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1279063.015,627100,11/27/2017,"Kroger
			   215 Airport Road Store Number 619Hot Springs, AR 71913","800 Ridge Lake Blvd, Memphis, TN 38120",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Records,N,Private,Safety,11/27/2017,,12/18/2017,1279063.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$1,000",$0,"$1,000",1279063.015
408,1279063.015,11/27/2017,627100,AR,Prog Related,Records,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1279063.015,627100,11/27/2017,"Kroger
			   215 Airport Road Store Number 619Hot Springs, AR 71913","800 Ridge Lake Blvd, Memphis, TN 38120",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Records,N,Private,Safety,11/27/2017,,12/18/2017,1279063.015,,,,,,,,,,Current Penalty,$0,$0,$0,$600,$0,$600,1279063.015
409,1279063.015,11/27/2017,627100,AR,Prog Related,Records,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1279063.015,627100,11/27/2017,"Kroger
			   215 Airport Road Store Number 619Hot Springs, AR 71913","800 Ridge Lake Blvd, Memphis, TN 38120",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Records,N,Private,Safety,11/27/2017,,12/18/2017,1279063.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1279063.015
410,1271292.015,10/19/2017,522000,OH,Referral,Partial,,493110,1,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1271292.015,522000,10/19/2017,"The Kroger Co.
			   6300 Creek Rd.Blue Ash, OH 45242","6300 Creek Rd., Blue Ash, OH 45242",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,11/16/2017,L,12/21/2017,1271292.015,99966.015,10/15/2017,Employee Fractures Fingers When Caught Between Rack And Stan,Cincinnati, ,"At 11:00 a.m. on October 15, 2017, Employee #1 was operating a stand up truck. T he employee struck a rack, and a case of product fell on his shoulder. The emplo yee went in reverse instead of forward, and his hand became caught between the r ack and truck, fracturing his fingers. The employee was hospitalized for treatme nt.","caught between, finger, fracture, material handling, struck against, truck",,,Initial Violations,1,,,1,,2,1271292.015
411,1271292.015,10/19/2017,522000,OH,Referral,Partial,,493110,1,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1271292.015,522000,10/19/2017,"The Kroger Co.
			   6300 Creek Rd.Blue Ash, OH 45242","6300 Creek Rd., Blue Ash, OH 45242",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,11/16/2017,L,12/21/2017,1271292.015,99966.015,10/15/2017,Employee Fractures Fingers When Caught Between Rack And Stan,Cincinnati, ,"At 11:00 a.m. on October 15, 2017, Employee #1 was operating a stand up truck. T he employee struck a rack, and a case of product fell on his shoulder. The emplo yee went in reverse instead of forward, and his hand became caught between the r ack and truck, fracturing his fingers. The employee was hospitalized for treatme nt.","caught between, finger, fracture, material handling, struck against, truck",,,Current Violations,,,,1,,1,1271292.015
412,1271292.015,10/19/2017,522000,OH,Referral,Partial,,493110,1,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1271292.015,522000,10/19/2017,"The Kroger Co.
			   6300 Creek Rd.Blue Ash, OH 45242","6300 Creek Rd., Blue Ash, OH 45242",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,11/16/2017,L,12/21/2017,1271292.015,99966.015,10/15/2017,Employee Fractures Fingers When Caught Between Rack And Stan,Cincinnati, ,"At 11:00 a.m. on October 15, 2017, Employee #1 was operating a stand up truck. T he employee struck a rack, and a case of product fell on his shoulder. The emplo yee went in reverse instead of forward, and his hand became caught between the r ack and truck, fracturing his fingers. The employee was hospitalized for treatme nt.","caught between, finger, fracture, material handling, struck against, truck",,,Initial Penalty,"$10,158",$0,$0,$0,$0,"$10,158",1271292.015
413,1271292.015,10/19/2017,522000,OH,Referral,Partial,,493110,1,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1271292.015,522000,10/19/2017,"The Kroger Co.
			   6300 Creek Rd.Blue Ash, OH 45242","6300 Creek Rd., Blue Ash, OH 45242",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,11/16/2017,L,12/21/2017,1271292.015,99966.015,10/15/2017,Employee Fractures Fingers When Caught Between Rack And Stan,Cincinnati, ,"At 11:00 a.m. on October 15, 2017, Employee #1 was operating a stand up truck. T he employee struck a rack, and a case of product fell on his shoulder. The emplo yee went in reverse instead of forward, and his hand became caught between the r ack and truck, fracturing his fingers. The employee was hospitalized for treatme nt.","caught between, finger, fracture, material handling, struck against, truck",,,Current Penalty,$0,$0,$0,$0,$0,$0,1271292.015
414,1271292.015,10/19/2017,522000,OH,Referral,Partial,,493110,1,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1271292.015,522000,10/19/2017,"The Kroger Co.
			   6300 Creek Rd.Blue Ash, OH 45242","6300 Creek Rd., Blue Ash, OH 45242",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,11/16/2017,L,12/21/2017,1271292.015,99966.015,10/15/2017,Employee Fractures Fingers When Caught Between Rack And Stan,Cincinnati, ,"At 11:00 a.m. on October 15, 2017, Employee #1 was operating a stand up truck. T he employee struck a rack, and a case of product fell on his shoulder. The emplo yee went in reverse instead of forward, and his hand became caught between the r ack and truck, fracturing his fingers. The employee was hospitalized for treatme nt.","caught between, finger, fracture, material handling, struck against, truck",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1271292.015
415,1269207.015,10/10/2017,551800,IN,Complaint,Partial,5411.0,445110,1,106647 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1269207.015,551800,10/10/2017,"106647 - Kroger
			   1125 W State BlvdFort Wayne, IN 46808","1125 W State Blvd, Fort Wayne, IN 46808",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,10/10/2017,,02/21/2018,1269207.015,,,,,,,,,,Initial Violations,,,,1,,1,1269207.015
416,1269207.015,10/10/2017,551800,IN,Complaint,Partial,5411.0,445110,1,106647 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1269207.015,551800,10/10/2017,"106647 - Kroger
			   1125 W State BlvdFort Wayne, IN 46808","1125 W State Blvd, Fort Wayne, IN 46808",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,10/10/2017,,02/21/2018,1269207.015,,,,,,,,,,Current Violations,,,,1,,1,1269207.015
417,1269207.015,10/10/2017,551800,IN,Complaint,Partial,5411.0,445110,1,106647 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1269207.015,551800,10/10/2017,"106647 - Kroger
			   1125 W State BlvdFort Wayne, IN 46808","1125 W State Blvd, Fort Wayne, IN 46808",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,10/10/2017,,02/21/2018,1269207.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$1,125",$0,"$1,125",1269207.015
418,1269207.015,10/10/2017,551800,IN,Complaint,Partial,5411.0,445110,1,106647 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1269207.015,551800,10/10/2017,"106647 - Kroger
			   1125 W State BlvdFort Wayne, IN 46808","1125 W State Blvd, Fort Wayne, IN 46808",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,10/10/2017,,02/21/2018,1269207.015,,,,,,,,,,Current Penalty,$0,$0,$0,$731,$0,$731,1269207.015
419,1269207.015,10/10/2017,551800,IN,Complaint,Partial,5411.0,445110,1,106647 - Kroger,Kroger,2012-12-31,2022-12-31,CLOSED,1269207.015,551800,10/10/2017,"106647 - Kroger
			   1125 W State BlvdFort Wayne, IN 46808","1125 W State Blvd, Fort Wayne, IN 46808",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,10/10/2017,,02/21/2018,1269207.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1269207.015
420,1266185.015,09/25/2017,453710,NC,Complaint,Partial,5411.0,445110,4,135894 - The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1266185.015,453710,09/25/2017,"135894 - The Kroger Co.
			   3825 S. Roxboro Street, Suite #101Durham, NC 27713","3825 S. Roxboro Street, Suite #101, Durham, NC 27713",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,09/29/2017,,03/13/2018,1266185.015,,,,,,,,,,Initial Violations,,,,4,,4,1266185.015
421,1266185.015,09/25/2017,453710,NC,Complaint,Partial,5411.0,445110,4,135894 - The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1266185.015,453710,09/25/2017,"135894 - The Kroger Co.
			   3825 S. Roxboro Street, Suite #101Durham, NC 27713","3825 S. Roxboro Street, Suite #101, Durham, NC 27713",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,09/29/2017,,03/13/2018,1266185.015,,,,,,,,,,Current Violations,,,,4,,4,1266185.015
422,1266185.015,09/25/2017,453710,NC,Complaint,Partial,5411.0,445110,4,135894 - The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1266185.015,453710,09/25/2017,"135894 - The Kroger Co.
			   3825 S. Roxboro Street, Suite #101Durham, NC 27713","3825 S. Roxboro Street, Suite #101, Durham, NC 27713",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,09/29/2017,,03/13/2018,1266185.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1266185.015
423,1266185.015,09/25/2017,453710,NC,Complaint,Partial,5411.0,445110,4,135894 - The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1266185.015,453710,09/25/2017,"135894 - The Kroger Co.
			   3825 S. Roxboro Street, Suite #101Durham, NC 27713","3825 S. Roxboro Street, Suite #101, Durham, NC 27713",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,09/29/2017,,03/13/2018,1266185.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1266185.015
424,1266185.015,09/25/2017,453710,NC,Complaint,Partial,5411.0,445110,4,135894 - The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,1266185.015,453710,09/25/2017,"135894 - The Kroger Co.
			   3825 S. Roxboro Street, Suite #101Durham, NC 27713","3825 S. Roxboro Street, Suite #101, Durham, NC 27713",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,09/29/2017,,03/13/2018,1266185.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1266185.015
425,1262839.015,09/11/2017,552652,MI,Prog Related,Complete,,445110,6,The Kroger Co #528,Kroger,2012-12-31,2022-12-31,CLOSED,1262839.015,552652,09/11/2017,"The Kroger Co #528
			   41941 Garfield Rd. Ste. AClinton Township, MI 48038","41941 Garfield Rd. Ste. A, Clinton Township, MI 48038",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Complete,N,Private,Safety,09/22/2017,P,12/11/2017,1262839.015,,,,,,,,,,Initial Violations,1,,1,4,,6,1262839.015
426,1262839.015,09/11/2017,552652,MI,Prog Related,Complete,,445110,6,The Kroger Co #528,Kroger,2012-12-31,2022-12-31,CLOSED,1262839.015,552652,09/11/2017,"The Kroger Co #528
			   41941 Garfield Rd. Ste. AClinton Township, MI 48038","41941 Garfield Rd. Ste. A, Clinton Township, MI 48038",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Complete,N,Private,Safety,09/22/2017,P,12/11/2017,1262839.015,,,,,,,,,,Current Violations,1,,1,4,,6,1262839.015
427,1262839.015,09/11/2017,552652,MI,Prog Related,Complete,,445110,6,The Kroger Co #528,Kroger,2012-12-31,2022-12-31,CLOSED,1262839.015,552652,09/11/2017,"The Kroger Co #528
			   41941 Garfield Rd. Ste. AClinton Township, MI 48038","41941 Garfield Rd. Ste. A, Clinton Township, MI 48038",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Complete,N,Private,Safety,09/22/2017,P,12/11/2017,1262839.015,,,,,,,,,,Initial Penalty,"$4,000",$0,$500,$0,$0,"$4,500",1262839.015
428,1262839.015,09/11/2017,552652,MI,Prog Related,Complete,,445110,6,The Kroger Co #528,Kroger,2012-12-31,2022-12-31,CLOSED,1262839.015,552652,09/11/2017,"The Kroger Co #528
			   41941 Garfield Rd. Ste. AClinton Township, MI 48038","41941 Garfield Rd. Ste. A, Clinton Township, MI 48038",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Complete,N,Private,Safety,09/22/2017,P,12/11/2017,1262839.015,,,,,,,,,,Current Penalty,"$2,000",$0,$250,$0,$0,"$2,250",1262839.015
429,1262839.015,09/11/2017,552652,MI,Prog Related,Complete,,445110,6,The Kroger Co #528,Kroger,2012-12-31,2022-12-31,CLOSED,1262839.015,552652,09/11/2017,"The Kroger Co #528
			   41941 Garfield Rd. Ste. AClinton Township, MI 48038","41941 Garfield Rd. Ste. A, Clinton Township, MI 48038",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Related,Complete,N,Private,Safety,09/22/2017,P,12/11/2017,1262839.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1262839.015
430,1255160.015,08/17/2017,355123,VA,Complaint,Partial,,445110,1,Kroger Store #401,Kroger,2012-12-31,2022-12-31,CLOSED,1255160.015,355123,08/17/2017,"Kroger Store #401
			   4404 Brambleton AvenueRoanoke, VA 24018","4404 Brambleton Avenue, Roanoke, VA 24018",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/17/2017,,09/28/2017,1255160.015,,,,,,,,,,Initial Violations,,,,1,,1,1255160.015
431,1255160.015,08/17/2017,355123,VA,Complaint,Partial,,445110,1,Kroger Store #401,Kroger,2012-12-31,2022-12-31,CLOSED,1255160.015,355123,08/17/2017,"Kroger Store #401
			   4404 Brambleton AvenueRoanoke, VA 24018","4404 Brambleton Avenue, Roanoke, VA 24018",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/17/2017,,09/28/2017,1255160.015,,,,,,,,,,Current Violations,,,,1,,1,1255160.015
432,1255160.015,08/17/2017,355123,VA,Complaint,Partial,,445110,1,Kroger Store #401,Kroger,2012-12-31,2022-12-31,CLOSED,1255160.015,355123,08/17/2017,"Kroger Store #401
			   4404 Brambleton AvenueRoanoke, VA 24018","4404 Brambleton Avenue, Roanoke, VA 24018",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/17/2017,,09/28/2017,1255160.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1255160.015
433,1255160.015,08/17/2017,355123,VA,Complaint,Partial,,445110,1,Kroger Store #401,Kroger,2012-12-31,2022-12-31,CLOSED,1255160.015,355123,08/17/2017,"Kroger Store #401
			   4404 Brambleton AvenueRoanoke, VA 24018","4404 Brambleton Avenue, Roanoke, VA 24018",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/17/2017,,09/28/2017,1255160.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1255160.015
434,1255160.015,08/17/2017,355123,VA,Complaint,Partial,,445110,1,Kroger Store #401,Kroger,2012-12-31,2022-12-31,CLOSED,1255160.015,355123,08/17/2017,"Kroger Store #401
			   4404 Brambleton AvenueRoanoke, VA 24018","4404 Brambleton Avenue, Roanoke, VA 24018",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/17/2017,,09/28/2017,1255160.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1255160.015
435,1252881.015,08/10/2017,552652,MI,Referral,Partial,,445110,1,The Kroger Company Store 441,Kroger,2012-12-31,2022-12-31,CLOSED,1252881.015,552652,08/10/2017,"The Kroger Company Store 441
			   26400 Ford RdDearborn Heights, MI 48127","40399 Grand River, Novi, MI 48375",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,09/12/2017,,10/23/2017,1252881.015,98905.015,08/10/2017,Employee Falls From Back Of Truck And Suffers Skull And Faci,Michigan Safety Gen, ,"At 4:00 p.m. on August 10, 2017, an employee was unloading a highway truck at th e loading dock using a motorized hand truck.  The employee turned to exit highwa y truck as the truck pulled away from the loading dock.  The employee and the ha nd truck fell out of the back of the truck onto the pavement.  The employee suff ered a skull fracture and fractured the orbital bone on the left side of his fac e as well as lacerations to the face and back of the head.  The employee was hos pitalized.","face, fall, fracture, laceration, loading dock, material handling, powered industrial vehicle, skull",,,Initial Violations,1,,,,,1,1252881.015
436,1252881.015,08/10/2017,552652,MI,Referral,Partial,,445110,1,The Kroger Company Store 441,Kroger,2012-12-31,2022-12-31,CLOSED,1252881.015,552652,08/10/2017,"The Kroger Company Store 441
			   26400 Ford RdDearborn Heights, MI 48127","40399 Grand River, Novi, MI 48375",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,09/12/2017,,10/23/2017,1252881.015,98905.015,08/10/2017,Employee Falls From Back Of Truck And Suffers Skull And Faci,Michigan Safety Gen, ,"At 4:00 p.m. on August 10, 2017, an employee was unloading a highway truck at th e loading dock using a motorized hand truck.  The employee turned to exit highwa y truck as the truck pulled away from the loading dock.  The employee and the ha nd truck fell out of the back of the truck onto the pavement.  The employee suff ered a skull fracture and fractured the orbital bone on the left side of his fac e as well as lacerations to the face and back of the head.  The employee was hos pitalized.","face, fall, fracture, laceration, loading dock, material handling, powered industrial vehicle, skull",,,Current Violations,1,,,,,1,1252881.015
437,1252881.015,08/10/2017,552652,MI,Referral,Partial,,445110,1,The Kroger Company Store 441,Kroger,2012-12-31,2022-12-31,CLOSED,1252881.015,552652,08/10/2017,"The Kroger Company Store 441
			   26400 Ford RdDearborn Heights, MI 48127","40399 Grand River, Novi, MI 48375",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,09/12/2017,,10/23/2017,1252881.015,98905.015,08/10/2017,Employee Falls From Back Of Truck And Suffers Skull And Faci,Michigan Safety Gen, ,"At 4:00 p.m. on August 10, 2017, an employee was unloading a highway truck at th e loading dock using a motorized hand truck.  The employee turned to exit highwa y truck as the truck pulled away from the loading dock.  The employee and the ha nd truck fell out of the back of the truck onto the pavement.  The employee suff ered a skull fracture and fractured the orbital bone on the left side of his fac e as well as lacerations to the face and back of the head.  The employee was hos pitalized.","face, fall, fracture, laceration, loading dock, material handling, powered industrial vehicle, skull",,,Initial Penalty,"$4,200",$0,$0,$0,$0,"$4,200",1252881.015
438,1252881.015,08/10/2017,552652,MI,Referral,Partial,,445110,1,The Kroger Company Store 441,Kroger,2012-12-31,2022-12-31,CLOSED,1252881.015,552652,08/10/2017,"The Kroger Company Store 441
			   26400 Ford RdDearborn Heights, MI 48127","40399 Grand River, Novi, MI 48375",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,09/12/2017,,10/23/2017,1252881.015,98905.015,08/10/2017,Employee Falls From Back Of Truck And Suffers Skull And Faci,Michigan Safety Gen, ,"At 4:00 p.m. on August 10, 2017, an employee was unloading a highway truck at th e loading dock using a motorized hand truck.  The employee turned to exit highwa y truck as the truck pulled away from the loading dock.  The employee and the ha nd truck fell out of the back of the truck onto the pavement.  The employee suff ered a skull fracture and fractured the orbital bone on the left side of his fac e as well as lacerations to the face and back of the head.  The employee was hos pitalized.","face, fall, fracture, laceration, loading dock, material handling, powered industrial vehicle, skull",,,Current Penalty,"$2,100",$0,$0,$0,$0,"$2,100",1252881.015
439,1252881.015,08/10/2017,552652,MI,Referral,Partial,,445110,1,The Kroger Company Store 441,Kroger,2012-12-31,2022-12-31,CLOSED,1252881.015,552652,08/10/2017,"The Kroger Company Store 441
			   26400 Ford RdDearborn Heights, MI 48127","40399 Grand River, Novi, MI 48375",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,09/12/2017,,10/23/2017,1252881.015,98905.015,08/10/2017,Employee Falls From Back Of Truck And Suffers Skull And Faci,Michigan Safety Gen, ,"At 4:00 p.m. on August 10, 2017, an employee was unloading a highway truck at th e loading dock using a motorized hand truck.  The employee turned to exit highwa y truck as the truck pulled away from the loading dock.  The employee and the ha nd truck fell out of the back of the truck onto the pavement.  The employee suff ered a skull fracture and fractured the orbital bone on the left side of his fac e as well as lacerations to the face and back of the head.  The employee was hos pitalized.","face, fall, fracture, laceration, loading dock, material handling, powered industrial vehicle, skull",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1252881.015
440,1251119.015,07/31/2017,552652,MI,Planned,Complete,,445110,3,The Kroger Co. #684,Kroger,2012-12-31,2022-12-31,CLOSED,1251119.015,552652,07/31/2017,"The Kroger Co. #684
			   21555 21 Mile RdMacomb, MI 48044","21555 21 Mile Rd, Macomb, MI 48044",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,08/07/2017,P,09/27/2017,1251119.015,,,,,,,,,,Initial Violations,1,,1,1,,3,1251119.015
441,1251119.015,07/31/2017,552652,MI,Planned,Complete,,445110,3,The Kroger Co. #684,Kroger,2012-12-31,2022-12-31,CLOSED,1251119.015,552652,07/31/2017,"The Kroger Co. #684
			   21555 21 Mile RdMacomb, MI 48044","21555 21 Mile Rd, Macomb, MI 48044",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,08/07/2017,P,09/27/2017,1251119.015,,,,,,,,,,Current Violations,1,,1,1,,3,1251119.015
442,1251119.015,07/31/2017,552652,MI,Planned,Complete,,445110,3,The Kroger Co. #684,Kroger,2012-12-31,2022-12-31,CLOSED,1251119.015,552652,07/31/2017,"The Kroger Co. #684
			   21555 21 Mile RdMacomb, MI 48044","21555 21 Mile Rd, Macomb, MI 48044",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,08/07/2017,P,09/27/2017,1251119.015,,,,,,,,,,Initial Penalty,"$4,000",$0,$500,$0,$0,"$4,500",1251119.015
443,1251119.015,07/31/2017,552652,MI,Planned,Complete,,445110,3,The Kroger Co. #684,Kroger,2012-12-31,2022-12-31,CLOSED,1251119.015,552652,07/31/2017,"The Kroger Co. #684
			   21555 21 Mile RdMacomb, MI 48044","21555 21 Mile Rd, Macomb, MI 48044",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,08/07/2017,P,09/27/2017,1251119.015,,,,,,,,,,Current Penalty,"$2,000",$0,$250,$0,$0,"$2,250",1251119.015
444,1251119.015,07/31/2017,552652,MI,Planned,Complete,,445110,3,The Kroger Co. #684,Kroger,2012-12-31,2022-12-31,CLOSED,1251119.015,552652,07/31/2017,"The Kroger Co. #684
			   21555 21 Mile RdMacomb, MI 48044","21555 21 Mile Rd, Macomb, MI 48044",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,08/07/2017,P,09/27/2017,1251119.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1251119.015
445,1249105.015,07/24/2017,552652,MI,Planned,Complete,,445110,3,The Kroger Co Of Michigan #515,Kroger,2012-12-31,2022-12-31,CLOSED,1249105.015,552652,07/24/2017,"The Kroger Co Of Michigan #515
			   2907 Krafft Rd.Port Huron, MI 48060","2907 Krafft Rd., Port Huron, MI 48060",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,07/26/2017,P,09/12/2017,1249105.015,,,,,,,,,,Initial Violations,1,,,2,,3,1249105.015
446,1249105.015,07/24/2017,552652,MI,Planned,Complete,,445110,3,The Kroger Co Of Michigan #515,Kroger,2012-12-31,2022-12-31,CLOSED,1249105.015,552652,07/24/2017,"The Kroger Co Of Michigan #515
			   2907 Krafft Rd.Port Huron, MI 48060","2907 Krafft Rd., Port Huron, MI 48060",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Planned,Complete,N,Private,Safety,07/26/2017,P,09/12/2017,1249105.015,,,,,,,,,,Current Violations,1,,,2,,3,1249105.015
