,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Note,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
258,1279252.015,11/28/2017,454712,TN,Complaint,Partial,,452112,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1279252.015,454712,11/28/2017,"Dollar Tree Stores, Inc.
			   1612 Galleria BlvdBrentwood, TN 37027","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/28/2017,,03/01/2018,1279252.015,,,,,,,,,,Current Penalty,"$6,000",$0,"$20,000",$750,$0,"$26,750",1279252.015
259,1278349.015,11/20/2017,111500,CT,Complaint,Partial,,452112,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1278349.015,111500,11/20/2017,"Dollar Tree Stores, Inc.
			   416 E. Main StreetMiddletown, CT 06457","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/20/2017,,02/28/2018,1278349.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1278349.015
260,1276008.015,11/13/2017,112000,CT,Complaint,Partial,,493110,3,Dollar Tree Distribution Inc.,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1276008.015,112000,11/13/2017,"Dollar Tree Distribution Inc.
			   99 International DriveWindsor, CT 06095","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,11/13/2017,P,03/14/2018,1276008.015,102475.015,10/20/2017,Employee Falls 17 Feet From Pallet Rack System And Suffers M,,Hartford, ,"At 12:15 a.m. on October 20, 2017, an employee was picking product from an eleva ted racking system.  The employee picked up an empty skid and put it in the pall et return area before beginning work on a second pallet.  The employee was stand ing on the rack grating and lost his balance, falling 17 feet to the concrete wa rehouse floor.  The employee suffered a broken hip, pelvis, and right leg.  The employee was hospitalized.","elevated work plat, fall, fracture, hip, leg, pallet, pelvis, warehouse",,Current Penalty,"$18,108",$0,$0,"$7,114",$0,"$25,222",1276008.015
261,1277612.015,11/09/2017,551800,IN,Complaint,Partial,5331.0,452990,2,106741 - Dollar Tree,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1277612.015,551800,11/09/2017,"106741 - Dollar Tree
			   200 S Creasy Lane #2020Lafayette, IN 47904","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/20/2017,,01/29/2018,1277612.015,,,,,,,,,,Current Penalty,"$3,250",$0,$0,$0,$0,"$3,250",1277612.015
262,1276469.015,11/09/2017,1055340,WA,Referral,Partial,,452990,2,Wa317947225 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1276469.015,1055340,11/09/2017,"Wa317947225 - Dollar Tree Stores Inc
			   200 Kelso Dr Ste 206Kelso, WA 98626","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,02/02/2018,,10/09/2018,1276469.015,,,,,,,,,,Current Penalty,$0,"$105,000",$0,$0,$0,"$105,000",1276469.015
263,1274974.015,10/31/2017,419400,MS,Referral,Partial,,493110,2,Dollar Tree Distribution Center #2,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1274974.015,419400,10/31/2017,"Dollar Tree Distribution Center #2
			   7860 Hacks Cross RoadOlive Branch, MS 38654","7860 Hacks Cross Road, Olive Branch, MS 38654",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,11/01/2017,N,01/03/2018,1274974.015,100434.015,10/26/2017,Employee Amputates Finger On Conveyor Drive Belt,,Jackson, ,"At 1:30 a.m. on October 26, 2017, an employee was working for a firm engaged in general warehousing and storage. He was troubleshooting the drive system of a co nveyor belt. He had a removed a guard and he was pulling the conveyor belt's dri ve system V-belt with his hands, when his supervisor energized the conveyor. The middle finger on his right hand was caught between the V-belt and a pulley. The employee sustained the amputation of the end of that finger below the nail. The narrative did not say whether or not he was hospitalized.","amputated, amputation, belt, belt conveyor, caught between, finger, guard, lockout/tagout, machine guarding, maintenance, pulley, warehouse",,Current Penalty,"$13,145",$0,$0,$0,$0,"$13,145",1274974.015
264,1272028.015,10/23/2017,854910,UT,Complaint,Partial,,452112,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1272028.015,854910,10/23/2017,"Dollar Tree Stores, Inc.
			   3651 S Market Center Drive #300Riverton, UT 84065",500 Volvo Parkway Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/21/2017,,01/18/2018,1272028.015,,,,,,,,,,Current Penalty,"$6,075",$0,$0,$0,$0,"$6,075",1272028.015
265,1271229.015,10/18/2017,317700,PA,Complaint,Partial,,493110,1,"Dollar Tree Distribution, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1271229.015,317700,10/18/2017,"Dollar Tree Distribution, Inc.
			   1000 Commerce DriveBerwick, PA 18603","1000 Commerce Drive, Berwick, PA 18603",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Health,10/18/2017,,08/09/2018,1271229.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,628",$0,"$3,628",1271229.015
266,1270803.015,10/17/2017,1055330,WA,Referral,Partial,,452990,2,Wa317946625 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1270803.015,1055330,10/17/2017,"Wa317946625 - Dollar Tree Stores Inc
			   20609 State Route 410 EBonney Lake, WA 98391","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,01/23/2018,,10/09/2018,1270803.015,,,,,,,,,,Current Penalty,$0,"$105,000",$0,$0,$0,"$105,000",1270803.015
267,1269761.015,10/11/2017,830600,CO,Complaint,Partial,,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1269761.015,830600,10/11/2017,"Dollar Tree Stores, Inc.
			   1155 S Havana Street, Unit 23Aurora, CO 80012","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/11/2017,,09/11/2018,1269761.015,,,,,,,,,,Current Penalty,$0,$0,"$115,000",$0,$0,"$115,000",1269761.015
268,1268688.015,10/06/2017,523400,WI,Complaint,Partial,,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1268688.015,523400,10/06/2017,"Dollar Tree Stores, Inc.
			   N84w15690 Appleton AvenueMenomonee Falls, WI 53051","N84w15690 Appleton Avenue, Menomonee Falls, WI 53051",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,10/06/2017,,11/27/2017,1268688.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1268688.015
269,1268180.015,10/04/2017,751910,IA,Complaint,Partial,,452112,4,Dollar Tree #6655,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1268180.015,751910,10/04/2017,"Dollar Tree #6655
			   1340 Logan AveWaterloo, IA 50703","1340 Logan Ave, Waterloo, IA 50703",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,10/04/2017,,03/20/2018,1268180.015,,,,,,,,,,Current Penalty,"$3,375",$0,$0,$0,$0,"$3,375",1268180.015
270,1266190.015,09/25/2017,453720,NC,Complaint,Partial,5331.0,452990,5,"135883 - Dollar Tree Stores, Inc. (Store #90)",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1266190.015,453720,09/25/2017,"135883 - Dollar Tree Stores, Inc. (Store #90)
			   800 Brevard Road, Suite 732Asheville, NC 28806","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,09/25/2017,,11/02/2018,1266190.015,,,,,,,,,,Current Penalty,$0,$0,"$11,100",$0,$0,"$11,100",1266190.015
271,1262996.015,09/12/2017,830500,CO,Monitoring,Partial,,453998,1,Dollar Tree Stores Inc.,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1262996.015,830500,09/12/2017,"Dollar Tree Stores Inc.
			   2721 S. College Ave.Fort Collins, CO 80525","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Monitoring,Partial,N,Private,Safety,09/12/2017,,12/14/2017,1262996.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1262996.015
272,1261916.015,09/06/2017,453710,NC,Complaint,Partial,5331.0,452990,4,"135759 - Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1261916.015,453710,09/06/2017,"135759 - Dollar Tree Stores, Inc.
			   1115 N. Fairview Rd.Rocky Mount, NC 27801","1115 N. Fairview Rd., Rocky Mount, NC 27801",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/06/2017,,06/11/2018,1261916.015,,,,,,,,,,Current Penalty,"$7,425",$0,$0,$0,$0,"$7,425",1261916.015
273,1262725.015,09/01/2017,953220,NV,Complaint,Partial,,452990,4,"Dollar Tree Stores, Inc. Store #6135",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1262725.015,953220,09/01/2017,"Dollar Tree Stores, Inc. Store #6135
			   2705 West Lake Mead Blvd.North Las Vegas, NV 89032","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,12/11/2017,,04/05/2018,1262725.015,,,,,,,,,,Current Penalty,$0,$0,"$114,400","$8,800",$0,"$123,200",1262725.015
274,1259381.015,08/29/2017,854910,UT,Complaint,Partial,,452112,2,"Dollar Tree Stores, Inc",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1259381.015,854910,08/29/2017,"Dollar Tree Stores, Inc
			   643 W 700 NLindon, UT 84042",500 Volvo Parkway Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,09/27/2017,,01/18/2018,1259381.015,,,,,,,,,,Current Penalty,"$8,500",$0,$0,$0,$0,"$8,500",1259381.015
275,1260384.015,08/16/2017,1054191,OR,Complaint,Partial,5331.0,452990,2,317717942 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1260384.015,1054191,08/16/2017,"317717942 - Dollar Tree Stores Inc
			   1420 Lloyd CtrPortland, OR 97232","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/31/2017,P,02/08/2018,1260384.015,,,,,,,,,,Current Penalty,$350,$0,$0,$0,$0,$350,1260384.015
276,1252313.015,08/04/2017,950624,CA,Complaint,Partial,,452990,2,"Dollar Tree, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1252313.015,950624,08/04/2017,"Dollar Tree, Inc.
			   405 Cherokee LaneLodi, CA 95240","405 Cherokee Lane, Lodi, CA 95240",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,12/20/2017,,04/05/2018,1252313.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,200",$0,"$2,200",1252313.015
277,1250847.015,07/28/2017,317300,DE,Complaint,Partial,,452112,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1250847.015,317300,07/28/2017,"Dollar Tree Stores, Inc.
			   941 N. Dupont Blvd Suite AMilford, DE 19963","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,07/28/2017,,12/15/2017,1250847.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,693",$0,"$1,693",1250847.015
278,1260742.015,07/25/2017,855610,WY,Planned,Complete,,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1260742.015,855610,07/25/2017,"Dollar Tree Stores Inc
			   532 Yellowstone AvenueCody, WY 82414","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,07/25/2017,P,12/04/2017,1260742.015,,,,,,,,,,Current Penalty,"$4,543",$0,$0,$0,$0,"$4,543",1260742.015
279,1250077.015,07/24/2017,950624,CA,Complaint,Partial,,452990,1,"Dollar Tree, Inc",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1250077.015,950624,07/24/2017,"Dollar Tree, Inc
			   11986 Hwy 88, Suite 2060Jackson, CA 95642","11986 Hwy 88, Suite 2060, Jackson, CA 95642",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,10/19/2017,,12/04/2018,1250077.015,,,,,,,,,,Current Penalty,$0,$0,$0,$635,$0,$635,1250077.015
280,1251587.015,07/21/2017,950411,AZ,Complaint,Partial,,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1251587.015,950411,07/21/2017,"Dollar Tree Stores, Inc.
			   3927 E. Grant RoadTucson, AZ 85712","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/21/2017,,11/15/2017,1251587.015,,,,,,,,,,Current Penalty,$0,$0,"$2,000",$0,$0,"$2,000",1251587.015
281,1244037.015,07/03/2017,854910,UT,Complaint,Partial,,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1244037.015,854910,07/03/2017,"Dollar Tree Stores, Inc.
			   3505 W 3500 SWest Valley City, UT 84120",500 Volvo Parkway Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/21/2017,,09/28/2017,1244037.015,,,,,,,,,,Current Penalty,"$5,000",$0,$0,$0,$0,"$5,000",1244037.015
282,1242835.015,06/23/2017,1054113,OR,Planned,Complete,5331.0,452990,1,317717360 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1242835.015,1054113,06/23/2017,"317717360 - Dollar Tree Stores Inc
			   2927 Broadway St NeSalem, OR 97303","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/23/2017,,11/21/2017,1242835.015,,,,,,,,,,Current Penalty,$300,$0,$0,$0,$0,$300,1242835.015
283,1242205.015,06/22/2017,552700,MN,Complaint,Partial,,452990,1,95480 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1242205.015,552700,06/22/2017,"95480 - Dollar Tree Stores Inc
			   2157 Old Hudson RdSaint Paul, MN 55119","2157 Old Hudson Rd, Saint Paul, MN 55119",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,06/23/2017,,07/18/2017,1242205.015,,,,,,,,,,Current Penalty,$0,$0,$0,$245,$0,$245,1242205.015
284,1260736.015,06/16/2017,855610,WY,Planned,Complete,,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1260736.015,855610,06/16/2017,"Dollar Tree Stores Inc
			   5116 Frontier Mall DriveCheyenne, WY 82009","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/16/2017,P,12/04/2017,1260736.015,,,,,,,,,,Current Penalty,"$4,543",$0,$0,$0,$0,"$4,543",1260736.015
285,1259454.015,06/14/2017,855610,WY,Planned,Complete,,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1259454.015,855610,06/14/2017,"Dollar Tree Stores Inc
			   3725 East LincolnwayCheyenne, WY 82001","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/14/2017,P,12/04/2017,1259454.015,,,,,,,,,,Current Penalty,"$7,572",$0,$0,$0,$0,"$7,572",1259454.015
286,1230177.015,05/04/2017,855610,WY,Monitoring,Complete,,452990,5,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1230177.015,855610,05/04/2017,"Dollar Tree Stores Inc
			   2005b S Douglas HwyGillette, WY 82718","2005b S Douglas Hwy, Gillette, WY 82718",NonUnion,,452990/All Other General Merchandise Stores,Monitoring,Complete,N,Private,Safety,05/04/2017,S,09/14/2017,1230177.015,,,,,,,,,,Current Penalty,"$5,000",$0,$0,$0,$0,"$5,000",1230177.015
287,1229633.015,05/03/2017,855610,WY,Monitoring,Partial,,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1229633.015,855610,05/03/2017,"Dollar Tree Stores Inc
			   4045 Cy AveCasper, WY 82604","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Monitoring,Partial,N,Private,Safety,05/03/2017,S,09/11/2017,1229633.015,,,,,,,,,,Current Penalty,"$1,200",$0,$0,$0,$0,"$1,200",1229633.015
288,1229181.015,05/02/2017,855610,WY,Monitoring,Partial,,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1229181.015,855610,05/02/2017,"Dollar Tree Stores Inc
			   2101 East 12th Street Suite BCasper, WY 82601","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Monitoring,Partial,N,Private,Safety,05/02/2017,S,09/11/2017,1229181.015,,,,,,,,,,Current Penalty,"$4,000",$0,$0,$0,$0,"$4,000",1229181.015
289,1229644.015,05/02/2017,855610,WY,Monitoring,Complete,,452990,5,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1229644.015,855610,05/02/2017,"Dollar Tree Stores Inc
			   2220 Coffeen AveSheridan, WY 82801","2220 Coffeen Ave, Sheridan, WY 82801",NonUnion,,452990/All Other General Merchandise Stores,Monitoring,Complete,N,Private,Safety,05/03/2017,S,09/21/2017,1229644.015,,,,,,,,,,Current Penalty,"$4,000",$0,$0,$0,$0,"$4,000",1229644.015
290,1227939.015,04/27/2017,552652,MI,Complaint,Partial,,452112,2,Dollar Tree #175,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1227939.015,552652,04/27/2017,"Dollar Tree #175
			   2753 Rochester Rd SRochester Hills, MI 48307","2753 Rochester Rd S, Rochester Hills, MI 48307",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,04/27/2017,,08/29/2017,1227939.015,,,,,,,,,,Current Penalty,"$3,500",$0,$0,$0,$0,"$3,500",1227939.015
291,1228371.015,04/27/2017,855610,WY,Monitoring,Partial,,452112,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1228371.015,855610,04/27/2017,"Dollar Tree Stores Inc
			   2601 Foothill BlvdRock Springs, WY 82901","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,04/27/2017,,09/15/2017,1228371.015,,,,,,,,,,Current Penalty,"$8,500",$0,$0,$0,$0,"$8,500",1228371.015
292,1228349.015,04/26/2017,855610,WY,Monitoring,Partial,,452112,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1228349.015,855610,04/26/2017,"Dollar Tree Stores Inc
			   2201 East Cedar Suite FRawlins, WY 82301","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,04/26/2017,,09/18/2017,1228349.015,,,,,,,,,,Current Penalty,"$4,250",$0,$0,$0,$0,"$4,250",1228349.015
293,1227762.015,04/25/2017,855610,WY,Monitoring,Partial,,452112,1,Dollar Tree Stores Inc.,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1227762.015,855610,04/25/2017,"Dollar Tree Stores Inc.
			   524 Front Street Suite 1Evanston, WY 82930","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,04/25/2017,,09/05/2017,1227762.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1227762.015
294,1228654.015,04/25/2017,112000,CT,Referral,Partial,,493110,2,"Dollar Tree Distribution, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1228654.015,112000,04/25/2017,"Dollar Tree Distribution, Inc.
			   99 International DriveWindsor, CT 06095","99 International Drive, Windsor, CT 06095",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,07/06/2017,L,09/14/2017,1228654.015,95127.015,04/20/2017,Employee Amputates Thumb During Maintenance Of Conveyor,,Hartford, ,"At 9:15 p.m. on April 20, 2017, an employee was lubricating a chain and sprocket drive on a conveyor system. As the employee used a rag to wipe lubricant oversp ray from the conveyor frame that was behind the chain and sprocket drive, the th umb on one of his hands got caught in the drive mechanism and his thumb was ampu tated.","amputated, caught by, chain, conveyor, lockout/tagout, sprocket, thumb",,Current Penalty,"$22,634",$0,$0,$0,$0,"$22,634",1228654.015
295,1225348.015,04/17/2017,355112,VA,Complaint,Partial,,452990,4,"Dollar Tree Distribution, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1225348.015,355112,04/17/2017,"Dollar Tree Distribution, Inc.
			   500 Volvo ParkwayChesapeake, VA 23320","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/17/2017,S,07/17/2017,1225348.015,,,,,,,,,,Current Penalty,"$12,793",$0,$0,$0,$0,"$12,793",1225348.015
296,1224253.015,04/10/2017,950411,AZ,Complaint,Partial,,452990,4,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1224253.015,950411,04/10/2017,"Dollar Tree Stores, Inc.
			   3927 E. Grant RoadTucson, AZ 85712","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/10/2017,,01/19/2018,1224253.015,,,,,,,,,,Current Penalty,"$5,000",$0,"$12,700",$0,$0,"$17,700",1224253.015
297,1219005.015,03/22/2017,1055350,WA,Complaint,Partial,,452990,4,Wa317944427 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1219005.015,1055350,03/22/2017,"Wa317944427 - Dollar Tree Stores Inc
			   703 Nob Hill BlvdYakima, WA 98902","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,03/22/2017,,07/18/2017,1219005.015,,,,,,,,,,Current Penalty,$0,$0,"$4,400",$0,$0,"$4,400",1219005.015
298,1214513.015,03/02/2017,155010,VT,Complaint,Partial,,452990,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1214513.015,155010,03/02/2017,"Dollar Tree Stores, Inc.
			   Store # 4643 570 Shelburne RoadBurlington, VT 05401","Store # 4643 570 Shelburne Road, Burlington, VT 05401",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/02/2017,,05/23/2017,1214513.015,,,,,,,,,,Current Penalty,"$4,320",$0,$0,$0,$0,"$4,320",1214513.015
299,1209252.015,02/09/2017,950647,CA,Complaint,Partial,,452990,6,Dollar Tree Stores Inc. #1262,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1209252.015,950647,02/09/2017,"Dollar Tree Stores Inc. #1262
			   2505 South H St.Bakersfield, CA 93304","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/14/2017,,12/29/2017,1209252.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,140",$0,"$3,140",1209252.015
300,1207736.015,02/03/2017,950615,CA,Complaint,Partial,,452990,4,Dollar Tree Stores Inc.,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1207736.015,950615,02/03/2017,"Dollar Tree Stores Inc.
			   938 Admiral Callaghan LaneVallejo, CA 94591","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,06/09/2017,,09/15/2017,1207736.015,,,,,,,,,,Current Penalty,$0,$0,"$9,000",$0,$0,"$9,000",1207736.015
301,1206871.015,01/31/2017,728500,MO,Complaint,Partial,,452990,1,Dollar Tree,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1206871.015,728500,01/31/2017,"Dollar Tree
			   727 N CharlesWarrensburg, MO 64093","727 N Charles, Warrensburg, MO 64093",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/31/2017,,07/12/2017,1206871.015,,,,,,,,,,Current Penalty,$0,$0,$398,$0,$0,$398,1206871.015
302,1206086.015,01/26/2017,453710,NC,Complaint,Partial,5331.0,452990,1,133429 - Dollar Tree Stores Inc.,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1206086.015,453710,01/26/2017,"133429 - Dollar Tree Stores Inc.
			   1721 New Hope Church Road, Suite 104Raleigh, NC 27601","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,01/26/2017,,06/23/2017,1206086.015,,,,,,,,,,Current Penalty,$0,$0,$200,$0,$0,$200,1206086.015
303,1204188.015,01/10/2017,953210,NV,Complaint,Partial,,452112,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1204188.015,953210,01/10/2017,"Dollar Tree Stores, Inc.
			   1770 S Hwy 395 Ste. A-1Minden, NV 89423","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,01/27/2017,,06/13/2017,1204188.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,000",$0,"$1,000",1204188.015
304,1202268.015,01/04/2017,1054112,OR,Planned,Complete,5331.0,452990,1,317715366 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1202268.015,1054112,01/04/2017,"317715366 - Dollar Tree Stores Inc
			   15574 Se Mcloughlin BlvdMilwaukie, OR 97267","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,01/04/2017,,06/02/2017,1202268.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1202268.015
305,1199921.015,12/27/2016,950624,CA,Complaint,Partial,,452990,2,Dollar Tree #1260,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1199921.015,950624,12/27/2016,"Dollar Tree #1260
			   3728 E Hammer Lane #1Stockton, CA 95212","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,02/17/2017,,05/02/2017,1199921.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,500",$0,"$1,500",1199921.015
