#,Citation ID,Citaton Type,Standard,Issuance Date,Abatement Due Date,Current Penalty,Initial Penalty,FTA Penalty,Contest,Latest Event,Note,activity_code
1.0,1001,Repeat,296-800-31025(1),10/02/2019,06/03/2019,"$71,280","$79,200",$0,10/14/2019,F - Formal Settlement,,1405495.015
2.0,1002,Repeat,296-800-31010(4),10/02/2019,06/03/2019,"$47,520","$52,800",$0,10/14/2019,F - Formal Settlement,,1405495.015
3.0,2001,Other,296-800-30005(2),10/02/2019,06/03/2019,$0,$0,$0,10/14/2019,F - Formal Settlement,,1405495.015
4.0,2002,Other,296-800-14005,10/02/2019,11/04/2019,$0,$0,$0,10/14/2019,F - Formal Settlement,,1405495.015
1.0,1001,Repeat,3203(A),09/18/2019,10/23/2019,"$3,750","$3,750",$0,,Z - Issued,,1402986.015
1.0,01001A,Repeat,19100022 A01,10/18/2019,04/19/2021,"$62,515","$104,192",$0,10/25/2019,R - Review Commission,,1399905.015
2.0,01001B,Repeat,19100176 C,10/18/2019,04/19/2021,$0,$0,$0,10/25/2019,R - Review Commission,,1399905.015
3.0,01002,Repeat,19100037 A03,10/18/2019,04/19/2021,"$79,559","$132,598",$0,10/25/2019,R - Review Commission,,1399905.015
4.0,01003,Repeat,19100176 B,10/18/2019,04/19/2021,"$62,515","$104,192",$0,10/25/2019,R - Review Commission,,1399905.015
1.0,01001,Serious,OAR 437-002-0161(5)(A),09/19/2019,12/20/2019,$300,$300,$0,,Z - Issued,,1414139.015
2.0,01002A,Serious,OAR 437-002-0022(4)(A),09/19/2019,09/30/2019,$300,$300,$0,,Z - Issued,,1414139.015
3.0,01002B,Serious,19100176 B,09/19/2019,09/30/2019,$0,$0,$0,,Z - Issued,,1414139.015
1.0,01001A,Serious,19100036 G02,05/30/2019,06/19/2019,"$5,000","$5,000",$0,,Z - Issued,,1398424.015
2.0,01001B,Serious,19100036 G04,05/30/2019,06/19/2019,$0,$0,$0,,Z - Issued,,1398424.015
3.0,01001C,Serious,19100037 A03,05/30/2019,06/19/2019,$0,$0,$0,,Z - Issued,,1398424.015
4.0,01001D,Serious,19100037 B02,05/30/2019,07/05/2019,$0,$0,$0,,Z - Issued,,1398424.015
5.0,02001A,Other,19100022 A01,05/30/2019,06/19/2019,"$1,000","$1,000",$0,,Z - Issued,,1398424.015
6.0,02001B,Other,19100176 B,05/30/2019,06/19/2019,$0,$0,$0,,Z - Issued,,1398424.015
7.0,02002,Other,19100303 G01,05/30/2019,,$0,$0,$0,,Z - Issued,,1398424.015
1.0,1001,Repeat,19100036 G02,05/15/2019,05/29/2019,"$3,000","$3,000",$0,,Z - Issued,,1398141.015
2.0,1002,Repeat,19100176 B,05/15/2019,05/29/2019,"$7,500","$7,500",$0,,Z - Issued,,1398141.015
1.0,1001,Repeat,19100176 B,06/13/2019,06/24/2019,"$55,000","$55,000",$0,,Z - Issued,,1396954.015
1.0,1001,Repeat,19100176 B,06/13/2019,07/10/2019,"$40,651","$40,651",$0,,I - Informal Settlement,,1397146.015
1.0,1001,Willful,19100037 A03,08/15/2019,08/26/2019,"$44,000","$55,000",$0,,I - Informal Settlement,,1396112.015
1.0,1001,Other,25100004,08/08/2019,,$450,$450,$0,,Z - Issued,,1395047.015
2.0,1002,Other,3241(C),08/08/2019,,$450,$450,$0,,Z - Issued,,1395047.015
3.0,1003,Other,6170(C)(10),08/08/2019,,$450,$450,$0,,Z - Issued,,1395047.015
1.0,1001,Repeat,19100022 A01,10/10/2019,11/06/2019,"$42,500","$62,513",$0,,I - Informal Settlement,,1393119.015
2.0,1002,Repeat,19100157 C01,10/10/2019,11/06/2019,"$42,500","$62,513",$0,,I - Informal Settlement,,1393119.015
1.0,1001,Repeat,19100176 B,06/11/2019,07/08/2019,"$62,516","$104,192",$0,,I - Informal Settlement,,1392698.015
2.0,2001,Other,19100036 G02,06/11/2019,07/08/2019,$0,$0,$0,,I - Informal Settlement,,1392698.015
1.0,1001,Repeat,19100037 A03,09/13/2019,10/09/2019,"$67,725","$104,192",$0,10/03/2019,F - Formal Settlement,,1392581.015
2.0,1002,Repeat,19100176 B,09/13/2019,10/09/2019,"$81,267","$125,026",$0,10/03/2019,F - Formal Settlement,,1392581.015
1.0,01001A,Serious,19100023 B08,09/13/2019,10/09/2019,"$8,619","$13,260",$0,10/03/2019,F - Formal Settlement,,1391852.015
2.0,01001B,Serious,19100023 C11,09/13/2019,10/09/2019,$0,$0,$0,10/03/2019,F - Formal Settlement,,1391852.015
3.0,01002,Serious,19100028 B01 I,09/13/2019,10/09/2019,"$8,619","$13,260",$0,10/03/2019,F - Formal Settlement,,1391852.015
4.0,02001,Repeat,19100176 B,09/13/2019,10/09/2019,"$81,267","$125,026",$0,10/03/2019,F - Formal Settlement,,1391852.015
1.0,1001,Repeat,19100037 A03,09/24/2019,03/03/2021,"$67,725","$104,192",$0,10/18/2019,F - Formal Settlement,,1392229.015
2.0,1002,Repeat,19100176 B,09/24/2019,03/03/2021,"$81,267","$125,026",$0,10/18/2019,F - Formal Settlement,,1392229.015
3.0,1003,Repeat,19100176 C,09/24/2019,03/03/2021,"$81,267","$125,026",$0,10/18/2019,F - Formal Settlement,,1392229.015
4.0,1004,Repeat,19100303 G01,09/24/2019,03/03/2021,"$67,725","$104,192",$0,10/18/2019,F - Formal Settlement,,1392229.015
1.0,1001,Repeat,19100037 A03,09/13/2019,10/09/2019,"$67,725","$104,192",$0,10/03/2019,F - Formal Settlement,,1391524.015
2.0,1002,Repeat,19100176 B,09/13/2019,10/09/2019,"$81,267","$125,026",$0,10/03/2019,F - Formal Settlement,,1391524.015
3.0,1003,Repeat,19100303 G01,09/13/2019,10/09/2019,"$38,663","$59,482",$0,10/03/2019,F - Formal Settlement,,1391524.015
1.0,1001,Repeat,19100037 A03,09/13/2019,10/09/2019,"$67,725","$104,192",$0,10/03/2019,F - Formal Settlement,,1391372.015
2.0,1002,Repeat,19100176 B,09/13/2019,10/09/2019,"$81,267","$125,026",$0,10/03/2019,F - Formal Settlement,,1391372.015
1.0,1001,Repeat,19100037 A03,09/25/2019,,"$54,190","$83,347",$0,10/14/2019,J - ALJ Decision,,1389876.015
2.0,1002,Repeat,19100176 B,09/25/2019,,"$54,190","$83,347",$0,10/14/2019,J - ALJ Decision,,1389876.015
3.0,1003,Repeat,19100304 F01 IV,09/25/2019,,"$27,062","$41,674",$0,10/14/2019,J - ALJ Decision,,1389876.015
1.0,1001,Serious,19100037 A03,05/23/2019,07/11/2019,"$5,667","$8,095",$0,,I - Informal Settlement,,1389326.015
2.0,1002,Serious,19100176 B,05/23/2019,07/11/2019,"$4,316","$6,165",$0,,I - Informal Settlement,,1389326.015
1.0,1001,Serious,19100037 A03,05/13/2019,05/31/2019,"$4,911","$7,015",$0,,I - Informal Settlement,,1389880.015
2.0,1002,Serious,19100176 B,05/13/2019,06/17/2019,"$3,742","$5,345",$0,,I - Informal Settlement,,1389880.015
1.0,1001,Repeat,19100037 A03,04/08/2019,04/18/2019,"$6,000","$6,000",$0,,Z - Issued,,1386120.015
2.0,1002,Repeat,19100176 B,04/08/2019,05/02/2019,"$4,000","$4,000",$0,,Z - Issued,,1386120.015
1.0,01001A,Serious,19100303 B01 II,03/26/2019,05/10/2019,"$8,856","$8,856",$0,,Z - Issued,,1362039.015
2.0,01001B,Serious,19100305 G01 IV A,03/26/2019,05/10/2019,$0,$0,$0,,Z - Issued,,1362039.015
3.0,01001C,Serious,19100305 G01 IV D,03/26/2019,05/10/2019,$0,$0,$0,,Z - Issued,,1362039.015
1.0,1001,Serious,3314(C)(1),08/15/2019,09/04/2019,"$9,560","$19,125",$0,,I - Informal Settlement,,1379729.015
2.0,2001,Serious,3314(G),08/15/2019,09/04/2019,"$9,560","$19,125",$0,,I - Informal Settlement,,1379729.015
1.0,1001,Repeat,19100176 B,06/12/2019,06/19/2019,"$41,250","$55,000",$0,,I - Informal Settlement,,1378126.015
1.0,1001,Other,3203(A),03/11/2019,04/05/2019,$250,$250,$0,,Z - Issued,,1374186.015
1.0,1001,Serious,19100036 D01,03/22/2019,04/01/2019,"$1,750","$2,500",$0,03/29/2019,F - Formal Settlement,,1365813.015
2.0,2001,Repeat,19100036 G02,03/22/2019,04/01/2019,"$21,000","$30,000",$0,03/29/2019,F - Formal Settlement,,1365813.015
3.0,2002,Repeat,19100176 B,03/22/2019,04/01/2019,"$21,000","$30,000",$0,03/29/2019,F - Formal Settlement,,1365813.015
1.0,1001,Other,19100037 A03,12/27/2018,01/20/2019,$245,$350,$0,,I - Informal Settlement,,1366312.015
1.0,01001,Serious,19100022 B,05/06/2019,05/16/2019,"$3,435","$5,683",$0,,I - Informal Settlement,,1364477.015
2.0,01002,Serious,19100305 B02 I,05/06/2019,05/16/2019,"$3,435","$5,683",$0,,I - Informal Settlement,,1364477.015
3.0,01003A,Serious,19100305 G01 I,05/06/2019,05/10/2019,"$4,630","$7,577",$0,,I - Informal Settlement,,1364477.015
4.0,01003B,Serious,19100305 G01 IV B,05/06/2019,05/10/2019,$0,$0,$0,,I - Informal Settlement,,1364477.015
1.0,01001A,Repeat,19100036 G02,01/03/2019,,"$25,000","$25,000",$0,,Z - Issued,,1363963.015
2.0,01001B,Repeat,19100036 G04,01/03/2019,,$0,$0,$0,,Z - Issued,,1363963.015
3.0,01001C,Repeat,19100037 A03,01/03/2019,,$0,$0,$0,,Z - Issued,,1363963.015
4.0,02001A,Serious,19100037 B02,01/03/2019,02/07/2019,"$5,000","$5,000",$0,,Z - Issued,,1363963.015
5.0,02001B,Serious,19100037 B04,01/03/2019,02/07/2019,$0,$0,$0,,Z - Issued,,1363963.015
6.0,02002,Serious,19100303 G01,01/03/2019,,"$3,500","$3,500",$0,,Z - Issued,,1363963.015
1.0,1001,Serious,19100037 A03,01/08/2019,01/18/2019,"$2,250","$4,500",$0,,I - Informal Settlement,,1364308.015
1.0,1001,Repeat,296-800-22035,01/04/2019,01/08/2019,"$3,300","$3,300",$0,,Z - Issued,,1365021.015
1.0,1001,Other,3203(B)(1),05/29/2019,07/03/2019,$375,$375,$0,,Z - Issued,,1366266.015
2.0,1002,Other,23400016 C,05/29/2019,,$375,$375,$0,,Z - Issued,,1366266.015
3.0,1003,Other,3203(A),05/29/2019,07/03/2019,$560,$560,$0,,Z - Issued,,1366266.015
4.0,1004,Other,3241(C),05/29/2019,,$700,$700,$0,,Z - Issued,,1366266.015
5.0,1005,Other,3272(B),05/29/2019,,$700,$700,$0,,Z - Issued,,1366266.015
6.0,2001,Repeat,3249(C),05/29/2019,07/03/2019,"$3,750","$3,750",$0,,Z - Issued,,1366266.015
1.0,1001,Other,296-800-22022,12/19/2018,11/26/2018,$0,$0,$0,,Z - Issued,,1361948.015
1.0,1001,Serious,296-800-14020,02/15/2019,03/05/2019,"$3,300","$3,300",$0,,Z - Issued,,1361935.015
2.0,2001,Other,296-800-13025(1),02/15/2019,03/20/2019,$0,$0,$0,,Z - Issued,,1361935.015
1.0,1001,Other,OAR 437-002-0221(4)(A),12/10/2018,12/24/2018,$0,$0,$0,,Z - Issued,,1359722.015
2.0,1002,Other,19100176 B,12/10/2018,12/24/2018,$0,$0,$0,,Z - Issued,,1359722.015
1.0,01001,Repeat,19100036 G02,02/12/2019,02/25/2019,"$17,500","$25,000",$0,03/11/2019,F - Formal Settlement,,1357645.015
2.0,01002,Repeat,19100176 B,02/12/2019,03/07/2019,"$21,000","$30,000",$0,03/11/2019,F - Formal Settlement,,1357645.015
3.0,02001,Repeat,19101200 G08,02/12/2019,02/25/2019,$845,"$1,250",$0,03/11/2019,F - Formal Settlement,,1357645.015
4.0,03001,Other,19100101 B,02/12/2019,02/25/2019,$100,$100,$0,03/11/2019,F - Formal Settlement,,1357645.015
5.0,03002A,Other,19101200 H01,02/12/2019,03/07/2019,$175,$250,$0,03/11/2019,F - Formal Settlement,,1357645.015
6.0,03002B,Other,TDLWD RULE 800-01-09-.07,02/12/2019,03/07/2019,$0,$0,$0,03/11/2019,F - Formal Settlement,,1357645.015
1.0,1001,Serious,19100036 G02,12/04/2018,12/28/2018,"$1,400","$1,400",$0,,Z - Issued,,1358113.015
1.0,01001A,Willful,296-800-31025(1),04/23/2019,11/02/2018,"$70,000","$70,000",$0,05/10/2019,F - Formal Settlement,,1358146.015
2.0,01001B,Willful,296-800-31010,04/23/2019,11/02/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,,1358146.015
3.0,01001C,Willful,296-800-14025,04/23/2019,11/02/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,,1358146.015
4.0,01002A,Willful,296-800-31025(1),04/23/2019,11/02/2018,"$70,000","$70,000",$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
5.0,01002B,Willful,296-800-31010,04/23/2019,11/02/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
6.0,01002C,Willful,296-800-14025,04/23/2019,11/02/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
7.0,01003A,Willful,296-800-31025(1),04/23/2019,11/02/2018,"$70,000","$70,000",$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
8.0,01003B,Willful,296-800-31010,04/23/2019,11/02/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
9.0,01003C,Willful,296-800-14025,04/23/2019,11/02/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
10.0,01004A,Willful,296-800-31025(1),04/23/2019,11/05/2018,"$70,000","$70,000",$0,05/10/2019,F - Formal Settlement,,1358146.015
11.0,01004B,Willful,296-800-31010,04/23/2019,11/05/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,,1358146.015
12.0,01004C,Willful,296-800-14025,04/23/2019,11/05/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,,1358146.015
13.0,01005A,Willful,296-800-31025(1),04/23/2019,11/05/2018,"$70,000","$70,000",$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
14.0,01005B,Willful,296-800-31010,04/23/2019,11/05/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
15.0,01005C,Willful,296-800-14025,04/23/2019,11/05/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,Citation has been deleted.,1358146.015
16.0,01006A,Willful,296-800-31025(1),04/23/2019,12/14/2018,"$70,000","$70,000",$0,05/10/2019,F - Formal Settlement,,1358146.015
17.0,01006B,Willful,296-800-31010,04/23/2019,12/14/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,,1358146.015
18.0,01006C,Willful,296-800-14025,04/23/2019,12/14/2018,$0,$0,$0,05/10/2019,F - Formal Settlement,,1358146.015
19.0,02001,Willful,296-800-22035,04/23/2019,11/02/2018,"$70,000","$70,000",$0,05/10/2019,F - Formal Settlement,,1358146.015
20.0,03001,Serious,296-800-16040,04/23/2019,02/12/2019,"$2,200","$2,200",$0,05/10/2019,F - Formal Settlement,,1358146.015
21.0,03002,Serious,296-876-15005(1),04/23/2019,05/01/2019,"$2,200","$2,200",$0,05/10/2019,F - Formal Settlement,,1358146.015
22.0,03003,Serious,296-876-40005(1),04/23/2019,02/12/2019,"$2,200","$2,200",$0,05/10/2019,F - Formal Settlement,,1358146.015
23.0,03004,Serious,296-876-40025(1),04/23/2019,02/12/2019,"$4,400","$4,400",$0,05/10/2019,F - Formal Settlement,,1358146.015
24.0,03005,Serious,296-876-40050(4)(A),04/23/2019,02/12/2019,"$2,200","$2,200",$0,05/10/2019,F - Formal Settlement,,1358146.015
1.0,1001,Serious,19100028 B11 I,12/21/2018,01/07/2019,"$2,025","$3,000",$0,01/09/2019,F - Formal Settlement,,1357511.015
2.0,2001,Repeat,19100036 G02,12/21/2018,01/16/2019,"$17,500","$25,000",$0,01/09/2019,F - Formal Settlement,,1357511.015
3.0,2002,Repeat,19100037 A03,12/21/2018,01/16/2019,"$8,750","$12,500",$0,01/09/2019,F - Formal Settlement,,1357511.015
4.0,2003,Repeat,19100157 C01,12/21/2018,01/16/2019,"$17,500","$25,000",$0,01/09/2019,F - Formal Settlement,,1357511.015
5.0,2004,Repeat,19100176 B,12/21/2018,01/16/2019,"$24,500","$35,000",$0,01/09/2019,F - Formal Settlement,,1357511.015
6.0,2005,Repeat,19100304 F01 IV,12/21/2018,01/16/2019,"$8,750","$12,500",$0,01/09/2019,F - Formal Settlement,,1357511.015
7.0,3001,Other,19100157 E02,12/21/2018,01/07/2019,$250,$250,$0,01/09/2019,F - Formal Settlement,,1357511.015
1.0,1001,Other,19100141 C01 I,11/14/2018,11/29/2018,$200,$200,$0,,Z - Issued,,1356600.015
1.0,1001,Other,3203(A),03/28/2019,05/03/2019,$795,$795,$0,,Z - Issued,,1353484.015
1.0,1001,Other,OAR 437-002-0041(4)(I)-2,11/02/2018,11/20/2018,$0,$0,$0,,Z - Issued,,1353524.015
2.0,1002,Other,19100176 B,11/02/2018,11/20/2018,$0,$0,$0,,Z - Issued,,1353524.015
1.0,1001,Repeat,19100036 G02,02/22/2019,03/04/2019,"$12,500","$25,000",$0,03/04/2019,F - Formal Settlement,,1351299.015
2.0,1002,Serious,19101200 E01,02/22/2019,,"$2,500","$2,500",$0,03/04/2019,F - Formal Settlement,Citation has been deleted.,1351299.015
3.0,1003,Serious,19101200 G01,02/22/2019,03/06/2019,"$2,500","$2,500",$0,03/04/2019,F - Formal Settlement,Citation has been deleted.,1351299.015
4.0,1004,Serious,19101200 H01,02/22/2019,03/06/2019,"$2,500","$2,500",$0,03/04/2019,F - Formal Settlement,Citation has been deleted.,1351299.015
5.0,2001,Other,19100176 B,02/22/2019,03/06/2019,$0,$0,$0,03/04/2019,F - Formal Settlement,,1351299.015
1.0,1001,Repeat,19100037 A03,10/16/2018,11/05/2018,"$38,178","$63,630",$0,,I - Informal Settlement,,1350688.015
2.0,1002,Repeat,19100176 B,10/16/2018,11/05/2018,"$29,280","$48,800",$0,,I - Informal Settlement,,1350688.015
1.0,1001,Repeat,19100037 A03,03/01/2019,,$250,$500,$0,03/04/2019,F - Formal Settlement,,1350112.015
2.0,2001,Serious,19100176 B,03/01/2019,,"$1,000","$2,000",$0,03/04/2019,F - Formal Settlement,,1350112.015
1.0,1001,Repeat,408.10015(1),10/22/2018,11/28/2018,$250,$500,$0,,I - Informal Settlement,,1346746.015
1.0,01001A,Willful,296-800-31025(1),02/21/2019,08/29/2018,"$49,500","$66,000",$0,03/19/2019,L - State Settlement,,1342814.015
2.0,01001B,Willful,296-800-31010,02/21/2019,08/29/2018,$0,$0,$0,03/19/2019,L - State Settlement,,1342814.015
3.0,02001,Repeat,296-800-22035,02/21/2019,08/29/2018,"$6,600","$8,800",$0,03/19/2019,L - State Settlement,,1342814.015
1.0,1001,Repeat,19100036 G02,02/07/2019,,"$12,500","$25,000",$0,03/04/2019,F - Formal Settlement,,1336248.015
1.0,01001,Serious,19100176 B,08/24/2018,,"$5,000","$5,000",$0,,Z - Issued,,1334723.015
2.0,01002A,Serious,19100036 G02,08/24/2018,,"$5,000","$5,000",$0,,Z - Issued,,1334723.015
3.0,01002B,Serious,19100036 G04,08/24/2018,,$0,$0,$0,,Z - Issued,,1334723.015
4.0,01002C,Serious,19100037 A03,08/24/2018,,$0,$0,$0,,Z - Issued,,1334723.015
1.0,1001,Serious,19100176 C,11/07/2018,12/20/2018,"$6,066","$8,665",$0,,I - Informal Settlement,,1330484.015
2.0,1002,Serious,19100141 A05,11/07/2018,12/20/2018,"$6,066","$8,665",$0,,I - Informal Settlement,,1330484.015
3.0,2001,Repeat,19100176 B,11/07/2018,12/20/2018,"$31,920","$45,600",$0,,I - Informal Settlement,,1330484.015
4.0,3001,Other,19100022 B,11/07/2018,12/20/2018,$0,$0,$0,,I - Informal Settlement,,1330484.015
5.0,3002,Other,19100028 B01 I A,11/07/2018,12/20/2018,$865,"$1,235",$0,,I - Informal Settlement,,1330484.015
6.0,3003,Other,19100101 B,11/07/2018,12/20/2018,$0,$0,$0,,I - Informal Settlement,,1330484.015
1.0,1001,Other,3203(A),10/31/2018,11/29/2018,$840,$840,$0,,Z - Issued,,1330070.015
2.0,1002,Other,5142(A)(1),11/01/2018,,$840,$840,$0,,Z - Issued,,1330070.015
1.0,1001,Other,19100022 A01,08/03/2018,,"$1,141","$1,141",$0,,Z - Issued,,1330308.015
1.0,01001,Repeat,19100036 G02,07/25/2018,08/20/2018,"$12,500","$12,500",$0,,Z - Issued,,1327441.015
2.0,01002,Repeat,19100176 B,07/25/2018,08/20/2018,"$35,000","$35,000",$0,,Z - Issued,,1327441.015
3.0,02001,Other,19100022 A01,07/25/2018,08/20/2018,$250,$250,$0,,Z - Issued,,1327441.015
4.0,02002,Other,19100157 C04,07/25/2018,08/20/2018,$250,$250,$0,,Z - Issued,,1327441.015
5.0,02003A,Other,19101200 G08,07/25/2018,08/20/2018,$250,$250,$0,,Z - Issued,,1327441.015
6.0,02003B,Other,19101200 H01,07/25/2018,08/20/2018,$0,$0,$0,,Z - Issued,,1327441.015
1.0,1001,Repeat,19100176 B,08/08/2018,09/04/2018,"$40,000","$40,000",$0,,Z - Issued,,1326715.015
1.0,1001,Other,3395(I),12/12/2018,,$450,$450,$0,,Z - Issued,,1325188.015
1.0,1001,Other,3364(B),06/12/2018,,$750,$750,$0,,Z - Issued,,1320150.015
1.0,01001A,Serious,19101200 G08,06/01/2018,06/27/2018,"$2,673","$5,345",$0,,I - Informal Settlement,,1316256.015
2.0,01001B,Serious,19101200 H02,06/01/2018,06/27/2018,$0,$0,$0,,I - Informal Settlement,,1316256.015
3.0,01001C,Serious,19101200 H03 IV,06/01/2018,06/27/2018,$0,$0,$0,,I - Informal Settlement,,1316256.015
1.0,1001,Serious,5A0001,10/24/2018,11/20/2018,"$9,701","$12,934",$0,11/16/2018,F - Formal Settlement,,1312511.015
2.0,1002,Serious,19100178 P01,10/24/2018,11/20/2018,"$6,479","$8,638",$0,11/16/2018,F - Formal Settlement,,1312511.015
3.0,1003,Serious,19100212 A01,10/24/2018,12/12/2018,"$6,911","$6,911",$0,11/16/2018,F - Formal Settlement,Citation has been deleted.,1312511.015
4.0,2001,Repeat,19100176 B,10/24/2018,,"$76,222","$101,629",$0,11/16/2018,F - Formal Settlement,,1312511.015
1.0,1001,Other,19101200 E04,05/07/2018,06/11/2018,$0,$0,$0,,Z - Issued,,1309701.015
1.0,1001,Repeat,19100037 A03,09/26/2018,10/02/2018,"$48,800","$124,709",$0,10/11/2018,L - State Settlement,,1308029.015
2.0,1002,Willful,19100141 A05,09/26/2018,10/02/2018,"$92,000","$115,000",$0,10/11/2018,L - State Settlement,,1308029.015
3.0,1003,Repeat,19100176 B,09/26/2018,10/02/2018,"$48,800","$124,709",$0,10/11/2018,L - State Settlement,,1308029.015
4.0,1004,Willful,19100176 C,09/26/2018,10/02/2018,"$92,000","$115,000",$0,10/11/2018,L - State Settlement,,1308029.015
1.0,1001,Repeat,19100037 A03,10/12/2018,11/20/2018,"$55,434","$92,390",$0,,I - Informal Settlement,,1309164.015
2.0,2001,Other,19040040 A,10/12/2018,10/29/2018,"$1,109","$1,848",$0,,I - Informal Settlement,,1309164.015
1.0,01001A,Repeat,19100036 G02,10/02/2018,10/26/2018,"$12,500","$25,000",$0,10/29/2018,F - Formal Settlement,,1321716.015
2.0,01001B,Repeat,19100037 A03,10/02/2018,10/09/2018,$0,$0,$0,10/29/2018,F - Formal Settlement,,1321716.015
3.0,01002,Repeat,19100176 B,10/02/2018,10/26/2018,"$12,500","$25,000",$0,10/29/2018,F - Formal Settlement,,1321716.015
1.0,01001A,Serious,19100022 A01,04/16/2018,06/01/2018,"$3,563","$7,126",$0,,I - Informal Settlement,,1302979.015
2.0,01001B,Serious,19100022 D01,04/16/2018,06/01/2018,$0,$0,$0,,I - Informal Settlement,,1302979.015
3.0,01002A,Serious,19100037 A03,04/16/2018,06/01/2018,"$3,563","$7,126",$0,,I - Informal Settlement,,1302979.015
4.0,01002B,Serious,19100037 B04,04/16/2018,06/01/2018,$0,$0,$0,,I - Informal Settlement,,1302979.015
5.0,01003,Serious,19100038 B,04/16/2018,06/01/2018,"$3,563","$7,126",$0,,I - Informal Settlement,,1302979.015
6.0,01004,Serious,19100039 B,04/16/2018,06/01/2018,"$3,563","$7,126",$0,,I - Informal Settlement,,1302979.015
7.0,01005A,Serious,19100176 B,04/16/2018,06/01/2018,"$3,563","$7,126",$0,,I - Informal Settlement,,1302979.015
8.0,01005B,Serious,19100176 C,04/16/2018,06/01/2018,$0,$0,$0,,I - Informal Settlement,,1302979.015
9.0,01006,Serious,19100165 E,04/16/2018,06/01/2018,"$3,563","$7,126",$0,,I - Informal Settlement,,1302979.015
10.0,01007A,Serious,19100303 G01 I,04/16/2018,06/01/2018,"$3,563","$7,126",$0,,I - Informal Settlement,,1302979.015
11.0,01007B,Serious,19100303 G01 II,04/16/2018,06/01/2018,$0,$0,$0,,I - Informal Settlement,,1302979.015
1.0,1001,Repeat,19100176 B,04/13/2018,05/08/2018,"$40,000","$40,000",$0,,Z - Issued,,1302911.015
1.0,1001,Repeat,19100036 D01,06/11/2018,06/28/2018,"$44,540","$44,540",$0,07/09/2018,F - Formal Settlement,Citation has been deleted.,1302291.015
2.0,1002,Repeat,19100037 A03,06/11/2018,06/15/2018,"$33,405","$44,540",$0,07/09/2018,F - Formal Settlement,,1302291.015
3.0,1003,Repeat,19100157 C01,06/11/2018,06/28/2018,"$33,405","$44,540",$0,07/09/2018,F - Formal Settlement,,1302291.015
4.0,1004,Repeat,19100176 B,06/11/2018,02/18/2019,"$26,723","$35,630",$0,07/09/2018,F - Formal Settlement,,1302291.015
1.0,1001,Serious,19100038 A,05/11/2018,06/28/2018,"$3,298","$4,712",$0,,I - Informal Settlement,,1299845.015
2.0,1002,Serious,19101200 H01,05/11/2018,06/28/2018,"$4,397","$6,282",$0,,I - Informal Settlement,,1299845.015
1.0,1001,Repeat,19100037 B02,03/23/2018,04/20/2018,$924,$924,$0,,Z - Issued,,1298402.015
2.0,2001,Other,19040040 A,03/23/2018,,"$1,848","$1,848",$0,,Z - Issued,,1298402.015
1.0,1001,Repeat,19100036 G02,04/18/2018,05/22/2018,"$12,500","$12,500",$0,,Z - Issued,,1293937.015
2.0,1002,Repeat,19100176 B,04/18/2018,05/22/2018,"$12,500","$12,500",$0,,Z - Issued,,1293937.015
1.0,1001,Willful,19100037 A03,07/26/2018,08/21/2018,"$100,000","$129,336",$0,,I - Informal Settlement,,1293367.015
1.0,1001,Other,3210(A),05/14/2018,,$375,$375,$0,,I - Informal Settlement,,1292106.015
2.0,1002,Other,3241(A),05/14/2018,,$280,$280,$0,,I - Informal Settlement,,1292106.015
3.0,2001,Repeat,5A0001,05/14/2018,,"$8,000","$8,000",$0,,I - Informal Settlement,,1292106.015
4.0,3001,Repeat,3241(C),05/14/2018,06/18/2018,$800,"$8,000",$0,,I - Informal Settlement,,1292106.015
1.0,1001,Other,OAR 437-001-0700(14)(A)(D),02/06/2018,02/20/2018,$100,$100,$0,,Z - Issued,,1290825.015
2.0,1002,Other,OAR 437-001-0765(4)-1,02/06/2018,03/12/2018,$0,$0,$0,,Z - Issued,,1290825.015
3.0,1003,Other,OAR 437-001-0765(5)-3,02/06/2018,03/12/2018,$0,$0,$0,,Z - Issued,,1290825.015
1.0,1001,Serious,19100305 B02 I,02/09/2018,,"$6,098","$8,130",$0,,I - Informal Settlement,,1285915.015
1.0,1001,Repeat,OAR 437-001-0765(1)-2,02/06/2018,03/09/2018,$200,$200,$0,,Z - Issued,,1286103.015
2.0,2002,Other,19100141 D02 II,02/06/2018,01/03/2018,$0,$0,$0,,Z - Issued,,1286103.015
