,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Note,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
1591,1184367.015,09/29/2016,950643,CA,Complaint,Partial,,452990,1,"Dollar Tree, Inc. Store #5599",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1184367.015,950643,09/29/2016,"Dollar Tree, Inc. Store #5599
			   2291 Pickwick Dr.Camarillo, CA 93010","2291 Pickwick Dr., Camarillo, CA 93010",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/17/2017,,04/26/2017,1184367.015,,,,,,,,,,Current Violations,,,,1,,1,1184367.015
1592,1184367.015,09/29/2016,950643,CA,Complaint,Partial,,452990,1,"Dollar Tree, Inc. Store #5599",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1184367.015,950643,09/29/2016,"Dollar Tree, Inc. Store #5599
			   2291 Pickwick Dr.Camarillo, CA 93010","2291 Pickwick Dr., Camarillo, CA 93010",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/17/2017,,04/26/2017,1184367.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$560,$0,$560,1184367.015
1593,1184367.015,09/29/2016,950643,CA,Complaint,Partial,,452990,1,"Dollar Tree, Inc. Store #5599",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1184367.015,950643,09/29/2016,"Dollar Tree, Inc. Store #5599
			   2291 Pickwick Dr.Camarillo, CA 93010","2291 Pickwick Dr., Camarillo, CA 93010",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/17/2017,,04/26/2017,1184367.015,,,,,,,,,,Current Penalty,$0,$0,$0,$560,$0,$560,1184367.015
1594,1184367.015,09/29/2016,950643,CA,Complaint,Partial,,452990,1,"Dollar Tree, Inc. Store #5599",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1184367.015,950643,09/29/2016,"Dollar Tree, Inc. Store #5599
			   2291 Pickwick Dr.Camarillo, CA 93010","2291 Pickwick Dr., Camarillo, CA 93010",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/17/2017,,04/26/2017,1184367.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1184367.015
1595,1176237.015,09/09/2016,1054111,OR,Complaint,Partial,5331.0,452990,2,317713937 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176237.015,1054111,09/09/2016,"317713937 - Dollar Tree Stores Inc
			   1614 Ne 122nd AvePortland, OR 97230","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,09/09/2016,,03/10/2017,1176237.015,,,,,,,,,,Initial Violations,1,,,1,,2,1176237.015
1596,1176237.015,09/09/2016,1054111,OR,Complaint,Partial,5331.0,452990,2,317713937 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176237.015,1054111,09/09/2016,"317713937 - Dollar Tree Stores Inc
			   1614 Ne 122nd AvePortland, OR 97230","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,09/09/2016,,03/10/2017,1176237.015,,,,,,,,,,Current Violations,1,,,1,,2,1176237.015
1597,1176237.015,09/09/2016,1054111,OR,Complaint,Partial,5331.0,452990,2,317713937 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176237.015,1054111,09/09/2016,"317713937 - Dollar Tree Stores Inc
			   1614 Ne 122nd AvePortland, OR 97230","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,09/09/2016,,03/10/2017,1176237.015,,,,,,,,,,Initial Penalty,$500,$0,$0,$0,$0,$500,1176237.015
1598,1176237.015,09/09/2016,1054111,OR,Complaint,Partial,5331.0,452990,2,317713937 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176237.015,1054111,09/09/2016,"317713937 - Dollar Tree Stores Inc
			   1614 Ne 122nd AvePortland, OR 97230","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,09/09/2016,,03/10/2017,1176237.015,,,,,,,,,,Current Penalty,$500,$0,$0,$0,$0,$500,1176237.015
1599,1176237.015,09/09/2016,1054111,OR,Complaint,Partial,5331.0,452990,2,317713937 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176237.015,1054111,09/09/2016,"317713937 - Dollar Tree Stores Inc
			   1614 Ne 122nd AvePortland, OR 97230","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,09/09/2016,,03/10/2017,1176237.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1176237.015
1600,1175394.015,09/07/2016,524530,IL,Monitoring,Partial,,452112,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1175394.015,524530,09/07/2016,"Dollar Tree Stores, Inc.
			   1100 Columbia CenterColumbia, IL 62236","1100 Columbia Center, Columbia, IL 62236",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,09/28/2016,,12/02/2016,1175394.015,,,,,,,,,,Initial Violations,,,1,,,1,1175394.015
1601,1175394.015,09/07/2016,524530,IL,Monitoring,Partial,,452112,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1175394.015,524530,09/07/2016,"Dollar Tree Stores, Inc.
			   1100 Columbia CenterColumbia, IL 62236","1100 Columbia Center, Columbia, IL 62236",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,09/28/2016,,12/02/2016,1175394.015,,,,,,,,,,Current Violations,,,1,,,1,1175394.015
1602,1175394.015,09/07/2016,524530,IL,Monitoring,Partial,,452112,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1175394.015,524530,09/07/2016,"Dollar Tree Stores, Inc.
			   1100 Columbia CenterColumbia, IL 62236","1100 Columbia Center, Columbia, IL 62236",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,09/28/2016,,12/02/2016,1175394.015,,,,,,,,,,Initial Penalty,$0,$0,$356,$0,$0,$356,1175394.015
1603,1175394.015,09/07/2016,524530,IL,Monitoring,Partial,,452112,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1175394.015,524530,09/07/2016,"Dollar Tree Stores, Inc.
			   1100 Columbia CenterColumbia, IL 62236","1100 Columbia Center, Columbia, IL 62236",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,09/28/2016,,12/02/2016,1175394.015,,,,,,,,,,Current Penalty,$0,$0,$356,$0,$0,$356,1175394.015
1604,1175394.015,09/07/2016,524530,IL,Monitoring,Partial,,452112,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1175394.015,524530,09/07/2016,"Dollar Tree Stores, Inc.
			   1100 Columbia CenterColumbia, IL 62236","1100 Columbia Center, Columbia, IL 62236",NonUnion,,452112/Discount Department Stores,Monitoring,Partial,N,Private,Safety,09/28/2016,,12/02/2016,1175394.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1175394.015
1605,1176407.015,09/07/2016,751910,IA,Complaint,Partial,,452112,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176407.015,751910,09/07/2016,"Dollar Tree Stores, Inc.
			   2306 S Center St.Marshalltown, IA 50158","2306 S Center St., Marshalltown, IA 50158",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,09/07/2016,,01/23/2017,1176407.015,,,,,,,,,,Initial Violations,2,,,1,,3,1176407.015
1606,1176407.015,09/07/2016,751910,IA,Complaint,Partial,,452112,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176407.015,751910,09/07/2016,"Dollar Tree Stores, Inc.
			   2306 S Center St.Marshalltown, IA 50158","2306 S Center St., Marshalltown, IA 50158",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,09/07/2016,,01/23/2017,1176407.015,,,,,,,,,,Current Violations,2,,,1,,3,1176407.015
1607,1176407.015,09/07/2016,751910,IA,Complaint,Partial,,452112,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176407.015,751910,09/07/2016,"Dollar Tree Stores, Inc.
			   2306 S Center St.Marshalltown, IA 50158","2306 S Center St., Marshalltown, IA 50158",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,09/07/2016,,01/23/2017,1176407.015,,,,,,,,,,Initial Penalty,"$4,500",$0,$0,$900,$0,"$5,400",1176407.015
1608,1176407.015,09/07/2016,751910,IA,Complaint,Partial,,452112,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176407.015,751910,09/07/2016,"Dollar Tree Stores, Inc.
			   2306 S Center St.Marshalltown, IA 50158","2306 S Center St., Marshalltown, IA 50158",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,09/07/2016,,01/23/2017,1176407.015,,,,,,,,,,Current Penalty,"$2,250",$0,$0,$450,$0,"$2,700",1176407.015
1609,1176407.015,09/07/2016,751910,IA,Complaint,Partial,,452112,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1176407.015,751910,09/07/2016,"Dollar Tree Stores, Inc.
			   2306 S Center St.Marshalltown, IA 50158","2306 S Center St., Marshalltown, IA 50158",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,09/07/2016,,01/23/2017,1176407.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1176407.015
1610,1170707.015,08/17/2016,950411,AZ,Complaint,Complete,,452990,9,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170707.015,950411,08/17/2016,"Dollar Tree Stores, Inc.
			   16815 E Shea Blvd #127Fountain Hills, AZ 85268","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,08/17/2016,,08/17/2017,1170707.015,,,,,,,,,,Initial Violations,4,,,5,,9,1170707.015
1611,1170707.015,08/17/2016,950411,AZ,Complaint,Complete,,452990,9,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170707.015,950411,08/17/2016,"Dollar Tree Stores, Inc.
			   16815 E Shea Blvd #127Fountain Hills, AZ 85268","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,08/17/2016,,08/17/2017,1170707.015,,,,,,,,,,Current Violations,4,,,5,,9,1170707.015
1612,1170707.015,08/17/2016,950411,AZ,Complaint,Complete,,452990,9,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170707.015,950411,08/17/2016,"Dollar Tree Stores, Inc.
			   16815 E Shea Blvd #127Fountain Hills, AZ 85268","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,08/17/2016,,08/17/2017,1170707.015,,,,,,,,,,Initial Penalty,"$7,000",$0,$0,$0,$0,"$7,000",1170707.015
1613,1170707.015,08/17/2016,950411,AZ,Complaint,Complete,,452990,9,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170707.015,950411,08/17/2016,"Dollar Tree Stores, Inc.
			   16815 E Shea Blvd #127Fountain Hills, AZ 85268","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,08/17/2016,,08/17/2017,1170707.015,,,,,,,,,,Current Penalty,"$5,300",$0,$0,$0,$0,"$5,300",1170707.015
1614,1170707.015,08/17/2016,950411,AZ,Complaint,Complete,,452990,9,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170707.015,950411,08/17/2016,"Dollar Tree Stores, Inc.
			   16815 E Shea Blvd #127Fountain Hills, AZ 85268","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,08/17/2016,,08/17/2017,1170707.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1170707.015
1615,1170565.015,08/16/2016,953220,NV,Complaint,Partial,,452990,2,Dollar Tree Stores Inc Store #1595,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170565.015,953220,08/16/2016,"Dollar Tree Stores Inc Store #1595
			   3665 South Rainbow Blvd.Las Vegas, NV 89147","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/18/2016,,04/24/2017,1170565.015,,,,,,,,,,Initial Violations,,1,1,,,2,1170565.015
1616,1170565.015,08/16/2016,953220,NV,Complaint,Partial,,452990,2,Dollar Tree Stores Inc Store #1595,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170565.015,953220,08/16/2016,"Dollar Tree Stores Inc Store #1595
			   3665 South Rainbow Blvd.Las Vegas, NV 89147","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/18/2016,,04/24/2017,1170565.015,,,,,,,,,,Current Violations,,1,1,,,2,1170565.015
1617,1170565.015,08/16/2016,953220,NV,Complaint,Partial,,452990,2,Dollar Tree Stores Inc Store #1595,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170565.015,953220,08/16/2016,"Dollar Tree Stores Inc Store #1595
			   3665 South Rainbow Blvd.Las Vegas, NV 89147","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/18/2016,,04/24/2017,1170565.015,,,,,,,,,,Initial Penalty,$0,"$55,000","$22,000",$0,$0,"$77,000",1170565.015
1618,1170565.015,08/16/2016,953220,NV,Complaint,Partial,,452990,2,Dollar Tree Stores Inc Store #1595,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170565.015,953220,08/16/2016,"Dollar Tree Stores Inc Store #1595
			   3665 South Rainbow Blvd.Las Vegas, NV 89147","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/18/2016,,04/24/2017,1170565.015,,,,,,,,,,Current Penalty,$0,"$55,000","$22,000",$0,$0,"$77,000",1170565.015
1619,1170565.015,08/16/2016,953220,NV,Complaint,Partial,,452990,2,Dollar Tree Stores Inc Store #1595,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1170565.015,953220,08/16/2016,"Dollar Tree Stores Inc Store #1595
			   3665 South Rainbow Blvd.Las Vegas, NV 89147","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/18/2016,,04/24/2017,1170565.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1170565.015
1620,1168406.015,08/09/2016,111700,NH,Complaint,Partial,,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1168406.015,111700,08/09/2016,"Dollar Tree Stores, Inc.
			   603 W. Main St.Tilton, NH 03276","603 W. Main St., Tilton, NH 03276",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/09/2016,,12/13/2016,1168406.015,,,,,,,,,,Initial Violations,1,,,,,1,1168406.015
1621,1168406.015,08/09/2016,111700,NH,Complaint,Partial,,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1168406.015,111700,08/09/2016,"Dollar Tree Stores, Inc.
			   603 W. Main St.Tilton, NH 03276","603 W. Main St., Tilton, NH 03276",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/09/2016,,12/13/2016,1168406.015,,,,,,,,,,Current Violations,1,,,,,1,1168406.015
1622,1168406.015,08/09/2016,111700,NH,Complaint,Partial,,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1168406.015,111700,08/09/2016,"Dollar Tree Stores, Inc.
			   603 W. Main St.Tilton, NH 03276","603 W. Main St., Tilton, NH 03276",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/09/2016,,12/13/2016,1168406.015,,,,,,,,,,Initial Penalty,"$9,799",$0,$0,$0,$0,"$9,799",1168406.015
1623,1168406.015,08/09/2016,111700,NH,Complaint,Partial,,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1168406.015,111700,08/09/2016,"Dollar Tree Stores, Inc.
			   603 W. Main St.Tilton, NH 03276","603 W. Main St., Tilton, NH 03276",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/09/2016,,12/13/2016,1168406.015,,,,,,,,,,Current Penalty,"$9,799",$0,$0,$0,$0,"$9,799",1168406.015
1624,1168406.015,08/09/2016,111700,NH,Complaint,Partial,,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1168406.015,111700,08/09/2016,"Dollar Tree Stores, Inc.
			   603 W. Main St.Tilton, NH 03276","603 W. Main St., Tilton, NH 03276",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/09/2016,,12/13/2016,1168406.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1168406.015
1625,1166383.015,08/01/2016,552700,MN,Complaint,Partial,5399.0,452990,1,93581 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1166383.015,552700,08/01/2016,"93581 - Dollar Tree Stores Inc
			   1000 E Southview DrMarshall, MN 56258","1000 E Southview Dr, Marshall, MN 56258",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/12/2016,,03/06/2017,1166383.015,,,,,,,,,,Initial Violations,,,,1,,1,1166383.015
1626,1166383.015,08/01/2016,552700,MN,Complaint,Partial,5399.0,452990,1,93581 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1166383.015,552700,08/01/2016,"93581 - Dollar Tree Stores Inc
			   1000 E Southview DrMarshall, MN 56258","1000 E Southview Dr, Marshall, MN 56258",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/12/2016,,03/06/2017,1166383.015,,,,,,,,,,Current Violations,,,,1,,1,1166383.015
1627,1166383.015,08/01/2016,552700,MN,Complaint,Partial,5399.0,452990,1,93581 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1166383.015,552700,08/01/2016,"93581 - Dollar Tree Stores Inc
			   1000 E Southview DrMarshall, MN 56258","1000 E Southview Dr, Marshall, MN 56258",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/12/2016,,03/06/2017,1166383.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$700,$0,$700,1166383.015
1628,1166383.015,08/01/2016,552700,MN,Complaint,Partial,5399.0,452990,1,93581 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1166383.015,552700,08/01/2016,"93581 - Dollar Tree Stores Inc
			   1000 E Southview DrMarshall, MN 56258","1000 E Southview Dr, Marshall, MN 56258",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/12/2016,,03/06/2017,1166383.015,,,,,,,,,,Current Penalty,$0,$0,$0,$700,$0,$700,1166383.015
1629,1166383.015,08/01/2016,552700,MN,Complaint,Partial,5399.0,452990,1,93581 - Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1166383.015,552700,08/01/2016,"93581 - Dollar Tree Stores Inc
			   1000 E Southview DrMarshall, MN 56258","1000 E Southview Dr, Marshall, MN 56258",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/12/2016,,03/06/2017,1166383.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1166383.015
1630,1164546.015,07/26/2016,950624,CA,Complaint,Partial,,493110,1,Dollar Tree Warehouse,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1164546.015,950624,07/26/2016,"Dollar Tree Warehouse
			   1122 Runway DriveStockton, CA 95206","1122 Runway Drive, Stockton, CA 95206",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,08/17/2016,,09/13/2016,1164546.015,,,,,,,,,,Initial Violations,,,,1,,1,1164546.015
1631,1164546.015,07/26/2016,950624,CA,Complaint,Partial,,493110,1,Dollar Tree Warehouse,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1164546.015,950624,07/26/2016,"Dollar Tree Warehouse
			   1122 Runway DriveStockton, CA 95206","1122 Runway Drive, Stockton, CA 95206",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,08/17/2016,,09/13/2016,1164546.015,,,,,,,,,,Current Violations,,,,1,,1,1164546.015
1632,1164546.015,07/26/2016,950624,CA,Complaint,Partial,,493110,1,Dollar Tree Warehouse,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1164546.015,950624,07/26/2016,"Dollar Tree Warehouse
			   1122 Runway DriveStockton, CA 95206","1122 Runway Drive, Stockton, CA 95206",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,08/17/2016,,09/13/2016,1164546.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$400,$0,$400,1164546.015
1633,1164546.015,07/26/2016,950624,CA,Complaint,Partial,,493110,1,Dollar Tree Warehouse,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1164546.015,950624,07/26/2016,"Dollar Tree Warehouse
			   1122 Runway DriveStockton, CA 95206","1122 Runway Drive, Stockton, CA 95206",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,08/17/2016,,09/13/2016,1164546.015,,,,,,,,,,Current Penalty,$0,$0,$0,$400,$0,$400,1164546.015
1634,1164546.015,07/26/2016,950624,CA,Complaint,Partial,,493110,1,Dollar Tree Warehouse,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1164546.015,950624,07/26/2016,"Dollar Tree Warehouse
			   1122 Runway DriveStockton, CA 95206","1122 Runway Drive, Stockton, CA 95206",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,08/17/2016,,09/13/2016,1164546.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1164546.015
1635,1163850.015,07/22/2016,953210,NV,Complaint,Partial,,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1163850.015,953210,07/22/2016,"Dollar Tree Stores, Inc.
			   620 North Mccarran BoulevardSparks, NV 89431",500 Volvo Parkway Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/19/2016,,07/18/2017,1163850.015,,,,,,,,,,Initial Violations,,,2,,,2,1163850.015
1636,1163850.015,07/22/2016,953210,NV,Complaint,Partial,,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1163850.015,953210,07/22/2016,"Dollar Tree Stores, Inc.
			   620 North Mccarran BoulevardSparks, NV 89431",500 Volvo Parkway Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/19/2016,,07/18/2017,1163850.015,,,,,,,,,,Current Violations,,,2,,,2,1163850.015
1637,1163850.015,07/22/2016,953210,NV,Complaint,Partial,,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1163850.015,953210,07/22/2016,"Dollar Tree Stores, Inc.
			   620 North Mccarran BoulevardSparks, NV 89431",500 Volvo Parkway Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/19/2016,,07/18/2017,1163850.015,,,,,,,,,,Initial Penalty,$0,$0,"$130,000",$0,$0,"$130,000",1163850.015
1638,1163850.015,07/22/2016,953210,NV,Complaint,Partial,,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1163850.015,953210,07/22/2016,"Dollar Tree Stores, Inc.
			   620 North Mccarran BoulevardSparks, NV 89431",500 Volvo Parkway Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/19/2016,,07/18/2017,1163850.015,,,,,,,,,,Current Penalty,$0,$0,"$117,000",$0,$0,"$117,000",1163850.015
1639,1163850.015,07/22/2016,953210,NV,Complaint,Partial,,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,CLOSED,1163850.015,953210,07/22/2016,"Dollar Tree Stores, Inc.
			   620 North Mccarran BoulevardSparks, NV 89431",500 Volvo Parkway Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/19/2016,,07/18/2017,1163850.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1163850.015
1640,1158485.015,06/23/2016,950632,CA,Complaint,Partial,,452112,1,Dollar Tree #0285,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1158485.015,950632,06/23/2016,"Dollar Tree #0285
			   2340 N. Imperial Ave #1Calexico, CA 92231","2340 N. Imperial Ave #1, Calexico, CA 92231",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,06/23/2016,,01/08/2019,1158485.015,,,,,,,,,,Initial Violations,,,,1,,1,1158485.015
1641,1158485.015,06/23/2016,950632,CA,Complaint,Partial,,452112,1,Dollar Tree #0285,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1158485.015,950632,06/23/2016,"Dollar Tree #0285
			   2340 N. Imperial Ave #1Calexico, CA 92231","2340 N. Imperial Ave #1, Calexico, CA 92231",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,06/23/2016,,01/08/2019,1158485.015,,,,,,,,,,Current Violations,,,,1,,1,1158485.015
1642,1158485.015,06/23/2016,950632,CA,Complaint,Partial,,452112,1,Dollar Tree #0285,Dollar Tree,2012-12-31,2022-12-31,CLOSED,1158485.015,950632,06/23/2016,"Dollar Tree #0285
			   2340 N. Imperial Ave #1Calexico, CA 92231","2340 N. Imperial Ave #1, Calexico, CA 92231",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,06/23/2016,,01/08/2019,1158485.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$560,$0,$560,1158485.015
